1;2;3;4;5;6;7;8;9;10
1051;01.10.2022;744.0;0.0;0.0;0.0;129.629;4493.246;0.0;11.539
1000;01.10.2022;0.0;0.0;744.0;0.0;0.0;0.0;6145.0;0.0
1024;01.10.2022;744.0;0.0;0.0;0.0;34.913;965.319;0.0;3.108
1516;01.10.2022;744.0;0.0;0.0;0.0;23.049;1607.145;0.0;2.052
11;01.11.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;01.11.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;01.11.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;01.11.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;01.11.2022;0.0;0.0;720.0;0.0;0.0;0.0;1714.0;0.0
460;01.11.2022;720.0;0.0;0.0;0.0;46.446;2224.352;0.0;4.089
1052;01.12.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;01.12.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;01.12.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;01.12.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460;01.12.2022;744.0;0.0;0.0;0.0;50.651;2342.029;0.0;4.368
459;01.12.2022;586.0833;157.9167;0.0;0.0;79.325;3667.861;0.0;6.841
11;01.01.2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;01.01.2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;01.01.2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;01.01.2023;0.0;0.0;744.0;0.0;0.0;0.0;14488.0;0.0
463;01.01.2023;0.0;0.0;744.0;0.0;0.0;0.0;1244.0;0.0
102;01.11.2005;720.0;0.0;0.0;0.0;209.0;236.0;0.0;7.94618
102;01.04.2006;720.0;0.0;0.0;0.0;23.0;143.0;0.0;0.87446
102;01.01.2006;744.0;0.0;0.0;0.0;181.0;204.0;0.0;6.88162
102;01.02.2005;611.83333;0.16667;0.0;0.0;251.0;320.0;0.0;9.54302
102;01.04.2005;720.0;0.0;0.0;0.0;205.0;278.0;0.0;7.7941
1052;01.02.2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;01.02.2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
